127, 92, 116, George Jones,   By Request,   https://i.scdn.co/image/ef3339a5b089e898d6e7173dfdc6b21ca7ae7e5a
114, 88, 114, Reba McEntire,   Behind The Scene,   https://i.scdn.co/image/00ff20a0b39ab3c0395504d22834143fd066b1d3
115, 97, 127, Loretta Lynn,   Hey Good Lookin',   https://i.scdn.co/image/fef0f59ac7a0062adbef014cd0905f8635e8b805
117, 103, 115, Merle Haggard,   20 Greatest Hits,   https://i.scdn.co/image/4850d6952ed378143d963ab75596ee376ddfe411
125, 108, 112, Granger Smith,   Memory Rd.,   https://i.scdn.co/image/656c92a220eb54d8f89d04d39da4af78fdc4206e
125, 108, 112, Granger Smith,   Memory Rd.,   https://i.scdn.co/image/656c92a220eb54d8f89d04d39da4af78fdc4206e
116, 110, 121, Granger Smith,   Pockets Of Pesos,   https://i.scdn.co/image/5d1adad4d805390c0189c771c07263f87256f47b
116, 110, 121, Granger Smith,   Pockets Of Pesos,   https://i.scdn.co/image/5d1adad4d805390c0189c771c07263f87256f47b
126, 113, 117, Thomas Rhett,   It Goes Like This,   https://i.scdn.co/image/c772131cc002e89305261c4d799e4d721fd5cb89
126, 113, 117, Thomas Rhett,   It Goes Like This,   https://i.scdn.co/image/c772131cc002e89305261c4d799e4d721fd5cb89
125, 114, 118, Thomas Rhett,   It Goes Like This,   https://i.scdn.co/image/6692c1926e753a1096473c9b87c9c8b46e870257
